0_136.jpg,189.21902,35.492947,49.370117,187.24893,31.122824,45.28039,186.56172,31.286726,45.21799,185.90778,31.505812,45.212772,188.59198,31.124956,35.653492,188.78368,31.339657,35.632835,189.0783,31.598654,35.623077,182.79851,34.542286,39.038456,188.89548,34.483295,-6.2254295,188.97333,41.12746,48.331417,190.01694,41.114956,35.06576,169.62875,67.12391,45.909332,199.22006,64.22509,-49.388332,125.9026,64.54835,37.9892,244.53313,60.165066,-65.5562,93.37239,64.178474,5.8679557,278.8489,58.44752,-31.742928,82.94535,66.22801,-5.8677716,291.4782,60.311176,-44.744858,81.32115,64.82546,-8.696733,291.70554,58.560577,-37.349464,85.18266,64.83841,3.8174975,287.7095,58.88404,-27.775642,188.41525,142.20892,35.11721,183.71117,143.55754,-35.326855,252.43631,146.60335,-0.79388326,125.31551,178.72949,-49.6519,254.89583,201.209,34.029575,76.90264,210.06009,-19.805365,248.28827,210.70451,35.79416,71.5717,212.74214,-16.727427,278.8098,212.4233,4.994313,69.81062,218.08438,-47.99691
0_307.jpg,189.20146,71.17236,-86.52411,194.5174,64.50055,-87.80083,196.33897,64.408554,-87.775475,198.22964,64.42494,-87.76236,192.0256,64.42492,-72.85891,192.0184,64.251236,-72.90421,192.08846,64.098,-72.912544,209.45883,68.413635,-79.93973,201.30519,67.66701,-8.9096985,193.00862,77.835976,-83.89793,190.21875,78.12154,-63.296345,244.16342,104.63137,-73.67742,184.37244,103.495476,8.789629,294.1881,104.930756,-96.39114,137.34587,105.27033,19.176548,338.48206,100.87634,-150.08687,92.86284,102.42301,-49.75685,352.5893,103.07137,-165.60176,79.88435,104.836136,-64.55176,354.29605,101.73358,-183.24916,78.65185,102.9874,-84.76964,349.08737,101.806244,-161.88483,82.81853,104.05494,-63.713367,243.9311,201.98703,-39.956146,204.17624,200.32733,39.89063,300.4464,248.80573,-47.94597,137.90639,220.32657,-38.205692,351.99728,285.02036,39.79416,133.36046,294.2127,33.103645,355.9015,290.49265,45.057278,142.40826,307.29657,36.777477,361.87054,308.2173,-30.604849,103.81372,306.29675,-12.121137
0_344.jpg,935.4416,225.46661,-350.06818,920.75244,200.75795,-296.2935,918.0137,200.31926,-296.43347,914.76,199.66777,-296.56216,916.8334,201.72836,-372.42755,911.5989,202.04843,-372.62988,905.8475,202.2815,-372.66324,880.4667,208.98734,-55.907272,872.98376,211.69061,-412.2968,926.3041,249.57257,-266.23456,919.10846,252.18564,-369.04144,905.9412,374.88065,90.9604,747.5557,346.7839,-471.4106,1126.5204,387.44104,77.047356,530.75507,364.79416,-587.6207,1288.754,358.23505,-186.07056,336.93985,382.94202,-689.1066,1264.5376,392.80887,-228.37465,278.53278,384.589,-739.99646,1258.6086,373.06494,-305.39578,309.00165,396.15485,-799.7401,1311.7218,353.5539,-234.78728,328.3294,403.4386,-721.5354,828.4464,728.4132,209.0166,720.74,722.7957,-209.03957,1099.0753,778.4241,38.71202,487.3563,894.1974,-329.77115,1046.76,1090.8292,127.39198,231.52753,1079.8535,-335.2358,1009.4211,1148.0107,122.34155,182.43942,1106.1392,-348.0197,1174.1417,1133.5187,-40.604107,287.2413,1184.8268,-620.55914
0_36.jpg,282.4539,161.22426,-256.41382,291.01392,151.5797,-250.34608,294.98044,151.25903,-250.30841,299.1173,151.20888,-250.28745,282.77432,152.75597,-235.54497,280.97092,152.97527,-235.62494,279.34863,153.21953,-235.60219,309.93176,157.7307,-190.30516,284.9885,158.05702,-118.09661,291.39398,170.89774,-233.98825,280.49164,171.18819,-213.1134,349.1615,213.68765,-145.2658,258.37567,205.54254,-41.424202,413.73453,220.76472,-163.13493,195.5241,211.24942,-13.181812,479.71008,225.20717,-250.36388,132.71014,209.70592,-121.24535,500.89584,225.21648,-271.88324,112.4286,209.6708,-141.99185,503.2109,225.26686,-301.82898,111.495155,209.2545,-174.51604,494.8594,227.66959,-267.91962,116.96836,210.93396,-140.61723,329.66983,340.4349,-48.20147,273.32928,337.37082,48.09616,399.57153,408.00534,-128.74716,185.17453,375.2691,-103.1803,472.76703,475.05276,-37.037704,179.90001,482.25592,-6.06899,484.1084,483.50266,-35.019817,190.50879,502.78967,-2.2873154,475.0733,507.61063,-168.41837,136.66359,496.14734,-96.576645
0_379.jpg,185.97327,97.44039,-51.15703,184.90143,94.17116,-45.724113,184.49954,93.86078,-45.73575,184.02777,93.54616,-45.754013,184.41536,94.67405,-54.42581,183.21626,94.79857,-54.443428,182.36353,94.9062,-54.456818,179.00894,94.48346,-16.76885,176.99934,96.272,-57.28367,184.02263,99.19637,-40.294006,183.10626,99.98015,-51.955986,183.45207,107.77708,0.810967,165.01155,112.49735,-59.174007,208.21072,110.39533,2.6303084,138.71101,110.73797,-74.22689,230.91463,110.81052,-33.613636,117.09788,112.099976,-86.613846,237.24876,111.88844,-38.41485,109.68775,112.37271,-92.31563,238.3208,111.58406,-50.689873,109.190575,112.633064,-100.492775,235.94926,111.60358,-41.12532,111.53641,113.213196,-91.25075,177.2679,151.90991,20.08668,166.33765,153.01326,-20.116472,211.13371,156.71594,-17.254522,138.89427,171.01152,-38.959923,208.94615,195.38977,3.7966337,112.908966,193.57545,-27.088463,205.81268,200.61304,3.9787834,109.59601,194.14001,-27.4886,223.86522,203.18175,-21.89765,107.487114,202.37154,-60.49884
0_385.jpg,320.29315,182.85808,-4.097504,320.0578,178.31876,4.731333,319.96472,178.50931,4.71529,319.72778,178.75456,4.7048182,317.1973,184.1728,-14.020667,315.89957,184.39015,-14.040469,314.61935,184.62321,-14.088764,314.18826,182.02719,62.273766,307.47122,183.44002,-22.799398,318.95892,189.52904,19.789862,317.01328,190.10272,-5.1212854,325.0491,212.76317,94.940216,290.26794,213.13171,-61.44939,306.8767,194.61958,66.81751,304.15765,186.78381,-247.16946,280.45184,207.37778,22.100977,299.6679,189.49968,-360.938,274.33438,212.35744,11.035625,292.84546,198.16069,-388.52472,271.73688,214.58931,10.841008,293.17838,198.74928,-376.99707,275.0989,213.95276,19.316036,299.91495,196.23032,-358.6374,328.63248,309.9819,43.947716,293.85892,310.42618,-44.188675,400.4065,326.91898,-90.279625,235.03307,353.8379,-52.085495,399.87405,398.05612,-35.46023,179.89658,386.5921,5.0870113,392.35382,410.01633,-32.309128,177.13701,392.3625,9.519126,432.08255,410.7045,-81.0358,168.50146,404.57703,-34.94646
0_400.jpg,179.72643,29.674429,-63.659897,177.67743,23.721157,-51.93497,177.50848,23.501766,-51.97172,177.24762,23.230734,-52.012714,176.15361,23.652163,-68.78616,174.88882,23.425535,-68.80451,173.43367,23.201187,-68.80257,169.0583,24.126127,-0.6792455,164.4313,25.04049,-77.81254,177.99693,35.128242,-44.786945,175.93594,34.85719,-67.21007,181.43803,59.04473,26.402582,130.22116,51.981525,-79.49743,224.86775,65.20788,39.8275,84.56043,55.918068,-97.09705,262.78824,65.0581,-2.6989036,36.757984,55.05346,-123.41794,277.76898,66.59385,-6.2405305,22.918528,53.00963,-129.26225,279.83307,66.08313,-29.061062,22.627302,52.74044,-149.51015,274.5858,65.957016,-15.154364,27.688711,54.2911,-132.6992,168.54808,130.52324,34.329006,137.78943,132.1714,-34.503853,231.0359,142.28241,-44.719788,93.09296,173.82846,-94.75869,229.72949,208.21138,-11.7181635,43.892384,216.53,-80.510025,222.91835,219.38861,-10.720808,33.59704,221.26656,-81.25825,259.7971,221.60048,-53.738888,48.39296,239.07204,-143.83649
0_456.jpg,241.57666,52.153122,-267.1961,245.3855,45.112022,-254.71736,247.68225,45.185394,-254.70792,250.03326,45.338306,-254.73006,238.23036,45.144806,-251.10924,235.82166,45.298256,-251.1793,233.1193,45.553318,-251.15985,252.80568,47.102783,-168.29613,230.06589,47.0772,-148.2876,245.80287,59.421444,-234.5214,236.87938,59.912,-228.75298,273.00906,83.75077,-113.65242,208.03139,81.02641,-70.16189,324.46857,79.37785,-122.47338,158.15459,80.752266,-43.811768,371.74976,79.29777,-214.79524,110.90929,81.92768,-132.8323,386.30377,81.125656,-236.02577,96.6501,80.53254,-150.69185,390.21396,78.94005,-261.48074,96.350494,79.53176,-179.63628,384.29404,79.01042,-230.90308,100.95746,80.98838,-148.98247,258.93637,184.07039,-30.715387,220.17273,181.49391,30.640272,321.86124,229.84744,-97.694984,140.73477,205.0692,-69.909,384.0326,276.74863,-6.9891005,148.31151,278.4483,62.114918,393.9692,285.2882,-2.5834444,156.7526,290.1018,70.40802,388.8761,301.64392,-101.22043,110.478615,296.44577,-3.4375424
0_505.jpg,471.82986,175.49635,-221.15656,484.7152,162.92076,-226.78162,487.9176,162.83524,-226.79584,490.85403,162.74092,-226.84674,481.5131,162.23593,-196.07751,482.75366,161.75362,-196.16594,483.8348,161.21364,-196.20033,511.05792,167.05405,-220.35957,500.34488,165.66867,-71.62677,481.91016,188.82857,-217.77817,476.96082,188.82387,-174.8911,591.04065,242.5471,-204.25368,451.68573,245.54742,-27.724566,710.625,222.62982,-277.60623,345.9007,250.49428,-15.735213,830.85205,212.29216,-382.38306,232.25514,246.08676,-148.323,866.1448,197.48045,-403.41345,199.39317,242.95267,-173.94394,865.8672,192.27853,-450.33295,194.31071,243.31854,-217.55315,854.53564,200.1681,-410.8637,207.29182,246.93045,-177.34848,570.4464,468.56244,-85.23465,489.00302,463.66602,84.900566,710.0894,572.68506,-205.19485,337.92297,486.1266,-110.208305,842.7741,676.26184,-126.52981,319.435,652.8888,-17.749811,873.85876,686.3936,-125.626015,334.0239,683.753,-14.013156,833.4955,742.1144,-316.81003,235.9851,675.8206,-120.56452
0_543.jpg,207.06482,59.13523,141.05437,204.18849,53.214058,128.13014,201.2596,52.86936,128.09567,198.25117,52.557777,128.12685,210.32654,52.99879,121.268105,211.7869,52.844093,121.31333,213.12608,52.78955,121.24546,194.82683,54.571182,79.773895,213.4634,55.494736,48.62488,202.84407,64.27843,126.77402,209.75998,64.8092,117.88676,170.41037,91.43353,72.51275,226.6982,90.681946,-10.197847,122.333885,88.938965,71.44955,281.18262,90.86585,-27.585392,75.6198,86.55669,55.560013,330.36423,86.53606,-12.783644,63.734684,87.48431,40.980873,342.54532,88.98793,-28.42346,62.89887,85.460144,47.190006,343.63452,87.27754,-19.859913,67.29117,85.49763,57.311047,338.8222,86.29417,-8.642468,177.32472,182.5507,34.1527,212.06525,182.8987,-34.55735,115.26958,223.5949,85.155655,284.09207,194.25708,10.912082,62.2168,258.39145,127.451065,280.5936,265.032,82.396095,48.426144,272.2803,132.5101,271.57016,276.93985,90.21405,52.55068,260.73645,119.75268,307.30188,275.2978,90.0568
